id,name,description,difficulty,image,emoji,created_at,total_shown,total_correct,category
205,Alaska,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Flag_of_Alaska.svg/250px-Flag_of_Alaska.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
206,Arizona,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Flag_of_Arizona.svg/250px-Flag_of_Arizona.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
207,Arkansas,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Flag_of_Arkansas.svg/250px-Flag_of_Arkansas.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
208,California,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Flag_of_California.svg/250px-Flag_of_California.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
209,Colorado,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Flag_of_Colorado.svg/250px-Flag_of_Colorado.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
210,Connecticut,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Flag_of_Connecticut.svg/250px-Flag_of_Connecticut.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
211,Delaware,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Flag_of_Delaware.svg/250px-Flag_of_Delaware.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
212,Florida,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Flag_of_Florida.svg/250px-Flag_of_Florida.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
213,Georgia,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Flag_of_the_State_of_Georgia.svg/250px-Flag_of_the_State_of_Georgia.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
214,Hawaii,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Flag_of_Hawaii.svg/250px-Flag_of_Hawaii.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
215,Idaho,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Flag_of_Idaho.svg/250px-Flag_of_Idaho.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
216,Illinois,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Flag_of_Illinois.svg/250px-Flag_of_Illinois.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
217,Indiana,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Flag_of_Indiana.svg/250px-Flag_of_Indiana.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
218,Iowa,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Flag_of_Iowa.svg/250px-Flag_of_Iowa.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
219,Kansas,US State,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Kansas.svg/250px-Flag_of_Kansas.svg.png,,2025-09-07 15:34:02.402776+03,0,0,us_state
