id,name,description,difficulty,image,emoji,created_at,total_shown,total_correct,category
141,Qatar,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Flag_of_Qatar.svg/250px-Flag_of_Qatar.svg.png,,2025-09-07 18:54:29,0,0,country
142,Romania,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Flag_of_Romania.svg/250px-Flag_of_Romania.svg.png,,2025-09-07 18:54:29,0,0,country
143,Russia,UN,0,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/250px-Flag_of_Russia.svg.png,,2025-09-07 18:54:29,0,0,country
144,Rwanda,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Flag_of_Rwanda.svg/250px-Flag_of_Rwanda.svg.png,,2025-09-07 18:54:29,0,0,country
145,Saint Kitts and Nevis,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Flag_of_Saint_Kitts_and_Nevis.svg/250px-Flag_of_Saint_Kitts_and_Nevis.svg.png,,2025-09-07 18:54:29,0,0,country
146,Saint Lucia,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_Saint_Lucia.svg/250px-Flag_of_Saint_Lucia.svg.png,,2025-09-07 18:54:29,0,0,country
147,Saint Vincent and the Grenadines,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Flag_of_Saint_Vincent_and_the_Grenadines.svg/250px-Flag_of_Saint_Vincent_and_the_Grenadines.svg.png,,2025-09-07 18:54:29,0,0,country
148,Samoa,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Flag_of_Samoa.svg/250px-Flag_of_Samoa.svg.png,,2025-09-07 18:54:29,0,0,country
149,San Marino,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Flag_of_San_Marino.svg/250px-Flag_of_San_Marino.svg.png,,2025-09-07 18:54:29,0,0,country
150,São Tomé and Príncipe,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Flag_of_S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe.svg/250px-Flag_of_S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe.svg.png,,2025-09-07 18:54:29,0,0,country
151,Saudi Arabia,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Flag_of_Saudi_Arabia.svg/250px-Flag_of_Saudi_Arabia.svg.png,,2025-09-07 18:54:29,0,0,country
152,Senegal,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Flag_of_Senegal.svg/250px-Flag_of_Senegal.svg.png,,2025-09-07 18:54:29,0,0,country
153,Serbia,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Flag_of_Serbia.svg/250px-Flag_of_Serbia.svg.png,,2025-09-07 18:54:29,0,0,country
154,Seychelles,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Flag_of_Seychelles.svg/250px-Flag_of_Seychelles.svg.png,,2025-09-07 18:54:29,0,0,country
155,Sierra Leone,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Flag_of_Sierra_Leone.svg/250px-Flag_of_Sierra_Leone.svg.png,,2025-09-07 18:54:29,0,0,country
156,Singapore,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Singapore.svg/250px-Flag_of_Singapore.svg.png,,2025-09-07 18:54:29,0,0,country
157,Slovakia,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Flag_of_Slovakia.svg/250px-Flag_of_Slovakia.svg.png,,2025-09-07 18:54:29,0,0,country
158,Slovenia,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Flag_of_Slovenia.svg/250px-Flag_of_Slovenia.svg.png,,2025-09-07 18:54:29,0,0,country
159,Solomon Islands,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Flag_of_the_Solomon_Islands.svg/250px-Flag_of_the_Solomon_Islands.svg.png,,2025-09-07 18:54:29,0,0,country
160,Somalia,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Flag_of_Somalia.svg/250px-Flag_of_Somalia.svg.png,,2025-09-07 18:54:29,0,0,country
161,South Africa,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Flag_of_South_Africa.svg/250px-Flag_of_South_Africa.svg.png,,2025-09-07 18:54:29,0,0,country
162,South Korea,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Flag_of_South_Korea.svg/250px-Flag_of_South_Korea.svg.png,,2025-09-07 18:54:29,0,0,country
163,South Sudan,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Flag_of_South_Sudan.svg/250px-Flag_of_South_Sudan.svg.png,,2025-09-07 18:54:29,0,0,country
164,Spain,UN,0,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Flag_of_Spain.svg/250px-Flag_of_Spain.svg.png,,2025-09-07 18:54:29,0,0,country
165,Sri Lanka,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Flag_of_Sri_Lanka.svg/250px-Flag_of_Sri_Lanka.svg.png,,2025-09-07 18:54:29,0,0,country
166,Sudan,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Flag_of_Sudan.svg/250px-Flag_of_Sudan.svg.png,,2025-09-07 18:54:29,0,0,country
167,Suriname,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Flag_of_Suriname.svg/250px-Flag_of_Suriname.svg.png,,2025-09-07 18:54:29,0,0,country
168,Sweden,UN,0,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Flag_of_Sweden.svg/250px-Flag_of_Sweden.svg.png,,2025-09-07 18:54:29,0,0,country
169,Switzerland,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Switzerland.svg/250px-Flag_of_Switzerland.svg.png,,2025-09-07 18:54:29,0,0,country
170,Syria,,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Flag_of_Syria_%282025-%29.svg/250px-Flag_of_Syria_%282025-%29.svg.png,,2025-09-07 18:54:29,0,0,country
171,Tajikistan,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Flag_of_Tajikistan.svg/250px-Flag_of_Tajikistan.svg.png,,2025-09-07 18:54:29,0,0,country
172,Tanzania,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Flag_of_Tanzania.svg/250px-Flag_of_Tanzania.svg.png,,2025-09-07 18:54:29,0,0,country
173,Thailand,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_Thailand.svg/250px-Flag_of_Thailand.svg.png,,2025-09-07 18:54:29,0,0,country
174,Timor-Leste,,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Flag_of_East_Timor.svg/250px-Flag_of_East_Timor.svg.png,,2025-09-07 18:54:29,0,0,country
175,Togo,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Flag_of_Togo_%283-2%29.svg/250px-Flag_of_Togo_%283-2%29.svg.png,,2025-09-07 18:54:29,0,0,country
176,Tonga,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Tonga.svg/250px-Flag_of_Tonga.svg.png,,2025-09-07 18:54:29,0,0,country
177,Trinidad and Tobago,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Flag_of_Trinidad_and_Tobago.svg/250px-Flag_of_Trinidad_and_Tobago.svg.png,,2025-09-07 18:54:29,0,0,country
178,Tunisia,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Flag_of_Tunisia.svg/250px-Flag_of_Tunisia.svg.png,,2025-09-07 18:54:29,0,0,country
179,Turkey,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Flag_of_Turkey.svg/250px-Flag_of_Turkey.svg.png,,2025-09-07 18:54:29,0,0,country
180,Turkmenistan,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Flag_of_Turkmenistan.svg/250px-Flag_of_Turkmenistan.svg.png,,2025-09-07 18:54:29,0,0,country
181,Tuvalu,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Flag_of_Tuvalu.svg/250px-Flag_of_Tuvalu.svg.png,,2025-09-07 18:54:29,0,0,country
182,Uganda,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Flag_of_Uganda.svg/250px-Flag_of_Uganda.svg.png,,2025-09-07 18:54:29,0,0,country
183,Ukraine,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/250px-Flag_of_Ukraine.svg.png,,2025-09-07 18:54:29,0,0,country
184,United Arab Emirates,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_the_United_Arab_Emirates.svg/250px-Flag_of_the_United_Arab_Emirates.svg.png,,2025-09-07 18:54:29,0,0,country
185,United Kingdom,UN,0,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/250px-Flag_of_the_United_Kingdom.svg.png,,2025-09-07 18:54:29,0,0,country
186,United States,UN,0,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/250px-Flag_of_the_United_States.svg.png,,2025-09-07 18:54:29,0,0,country
187,Uruguay,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Flag_of_Uruguay.svg/250px-Flag_of_Uruguay.svg.png,,2025-09-07 18:54:29,0,0,country
188,Uzbekistan,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Uzbekistan.svg/250px-Flag_of_Uzbekistan.svg.png,,2025-09-07 18:54:29,0,0,country
189,Vanuatu,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Vanuatu.svg/250px-Flag_of_Vanuatu.svg.png,,2025-09-07 18:54:29,0,0,country
190,Vatican City,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Flag_of_Vatican_City_%282023%E2%80%93present%29.svg/250px-Flag_of_Vatican_City_%282023%E2%80%93present%29.svg.png,,2025-09-07 18:54:29,0,0,country
191,Venezuela,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Venezuela.svg/250px-Flag_of_Venezuela.svg.png,,2025-09-07 18:54:29,0,0,country
192,Vietnam,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Vietnam.svg/250px-Flag_of_Vietnam.svg.png,,2025-09-07 18:54:29,0,0,country
193,Yemen,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Flag_of_Yemen.svg/250px-Flag_of_Yemen.svg.png,,2025-09-07 18:54:29,0,0,country
194,Zambia,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Zambia.svg/250px-Flag_of_Zambia.svg.png,,2025-09-07 18:54:29,0,0,country
195,Zimbabwe,UN,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/250px-Flag_of_Zimbabwe.svg.png,,2025-09-07 18:54:29,0,0,country
196,Abkhazia,,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Flag_of_the_Republic_of_Abkhazia.svg/250px-Flag_of_the_Republic_of_Abkhazia.svg.png,,2025-09-07 18:54:29,0,0,country
197,Kosovo,partial-recognition,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Flag_of_Kosovo.svg/250px-Flag_of_Kosovo.svg.png,,2025-09-07 18:54:29,0,0,country
198,Northern Cyprus,,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Flag_of_the_Turkish_Republic_of_Northern_Cyprus.svg/250px-Flag_of_the_Turkish_Republic_of_Northern_Cyprus.svg.png,,2025-09-07 18:54:29,0,0,country
199,Sahrawi Arab Democratic Republic,partial-recognition,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Flag_of_the_Sahrawi_Arab_Democratic_Republic.svg/250px-Flag_of_the_Sahrawi_Arab_Democratic_Republic.svg.png,,2025-09-07 18:54:29,0,0,country
200,Somaliland,,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Flag_of_Somaliland.svg/250px-Flag_of_Somaliland.svg.png,,2025-09-07 18:54:29,0,0,country
201,South Ossetia,,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Flag_of_South_Ossetia.svg/250px-Flag_of_South_Ossetia.svg.png,,2025-09-07 18:54:29,0,0,country
202,Taiwan,,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Flag_of_the_Republic_of_China.svg/250px-Flag_of_the_Republic_of_China.svg.png,,2025-09-07 18:54:29,0,0,country
203,Transnistria,,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Transnistria_%28state%29.svg/250px-Flag_of_Transnistria_%28state%29.svg.png,,2025-09-07 18:54:29,0,0,country
